File, Base complexity, Predicates with operators, Nested levels, Complex code structures, Third-Party calls, Inter_dependencies, Intra_dependencies, Log
src/sqlfluff/cli/commands.py,{'File', 'src/sqlfluff/cli/commands.py', 'Base complexity', 111, 'Predicates with operators', 46, 'Nested levels', 32, 'Complex code structures', 114, 'Third-Party calls', 143, 'Inter_dependencies', 22, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/src_sqlfluff_cli_commands.py.log'}
astroid/builder.py,{'File', 'astroid/builder.py', 'Base complexity', 74, 'Predicates with operators', 21, 'Nested levels', 28, 'Complex code structures', 11, 'Third-Party calls', 14, 'Inter_dependencies', 7, 'Intra_dependencies', 20, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_builder.py.log'}
astroid/constraint.py,{'File', 'astroid/constraint.py', 'Base complexity', 21, 'Predicates with operators', 9, 'Nested levels', 7, 'Complex code structures', 10, 'Third-Party calls', 1, 'Inter_dependencies', 0, 'Intra_dependencies', 6, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_constraint.py.log'}
astroid/helpers.py,{'File', 'astroid/helpers.py', 'Base complexity', 53, 'Predicates with operators', 16, 'Nested levels', 16, 'Complex code structures', 5, 'Third-Party calls', 2, 'Inter_dependencies', 11, 'Intra_dependencies', 13, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_helpers.py.log'}
astroid/inference.py,{'File', 'astroid/inference.py', 'Base complexity', 161, 'Predicates with operators', 47, 'Nested levels', 64, 'Complex code structures', 87, 'Third-Party calls', 53, 'Inter_dependencies', 46, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_inference.py.log'}
astroid/inference_tip.py,{'File', 'astroid/inference_tip.py', 'Base complexity', 5, 'Predicates with operators', 2, 'Nested levels', 0, 'Complex code structures', 2, 'Third-Party calls', 0, 'Inter_dependencies', 2, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_inference_tip.py.log'}
astroid/interpreter/objectmodel.py,{'File', 'astroid/interpreter/objectmodel.py', 'Base complexity', 128, 'Predicates with operators', 17, 'Nested levels', 4, 'Complex code structures', 168, 'Third-Party calls', 24, 'Inter_dependencies', 69, 'Intra_dependencies', 22, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_interpreter_objectmodel.py.log'}
astroid/nodes/node_classes.py,{'File', 'astroid/nodes/node_classes.py', 'Base complexity', 438, 'Predicates with operators', 128, 'Nested levels', 83, 'Complex code structures', 131, 'Third-Party calls', 18, 'Inter_dependencies', 25, 'Intra_dependencies', 56, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_node_classes.py.log'}
astroid/nodes/scoped_nodes/scoped_nodes.py,
astroid/protocols.py,{'File', 'astroid/protocols.py', 'Base complexity', 149, 'Predicates with operators', 56, 'Nested levels', 76, 'Complex code structures', 76, 'Third-Party calls', 22, 'Inter_dependencies', 20, 'Intra_dependencies', 22, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_protocols.py.log'}
astroid/typing.py,{'File', 'astroid/typing.py', 'Base complexity', 5, 'Predicates with operators', 1, 'Nested levels', 0, 'Complex code structures', 2, 'Third-Party calls', 1, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_typing.py.log'}
astroid/util.py,{'File', 'astroid/util.py', 'Base complexity', 28, 'Predicates with operators', 5, 'Nested levels', 1, 'Complex code structures', 7, 'Third-Party calls', 2, 'Inter_dependencies', 1, 'Intra_dependencies', 4, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_util.py.log'}
astroid/_backport_stdlib_names.py,{'File', 'astroid/_backport_stdlib_names.py', 'Base complexity', 4, 'Predicates with operators', 3, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid__backport_stdlib_names.py.log'}
astroid/manager.py,{'File', 'astroid/manager.py', 'Base complexity', 91, 'Predicates with operators', 21, 'Nested levels', 7, 'Complex code structures', 17, 'Third-Party calls', 9, 'Inter_dependencies', 30, 'Intra_dependencies', 21, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_manager.py.log'}
astroid/modutils.py,{'File', 'astroid/modutils.py', 'Base complexity', 92, 'Predicates with operators', 38, 'Nested levels', 20, 'Complex code structures', 16, 'Third-Party calls', 51, 'Inter_dependencies', 6, 'Intra_dependencies', 30, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_modutils.py.log'}
astroid/brain/brain_builtin_inference.py,{'File', 'astroid/brain/brain_builtin_inference.py', 'Base complexity', 149, 'Predicates with operators', 67, 'Nested levels', 37, 'Complex code structures', 39, 'Third-Party calls', 55, 'Inter_dependencies', 34, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_brain_brain_builtin_inference.py.log'}
astroid/nodes/node_classes.py,{'File', 'astroid/nodes/node_classes.py', 'Base complexity', 422, 'Predicates with operators', 120, 'Nested levels', 74, 'Complex code structures', 127, 'Third-Party calls', 18, 'Inter_dependencies', 23, 'Intra_dependencies', 56, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_node_classes.py.log'}
astroid/raw_building.py,
astroid/inference.py,{'File', 'astroid/inference.py', 'Base complexity', 136, 'Predicates with operators', 51, 'Nested levels', 58, 'Complex code structures', 81, 'Third-Party calls', 64, 'Inter_dependencies', 18, 'Intra_dependencies', 33, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_inference.py.log'}
astroid/brain/brain_namedtuple_enum.py,{'File', 'astroid/brain/brain_namedtuple_enum.py', 'Base complexity', 56, 'Predicates with operators', 31, 'Nested levels', 43, 'Complex code structures', 29, 'Third-Party calls', 26, 'Inter_dependencies', 17, 'Intra_dependencies', 15, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_brain_brain_namedtuple_enum.py.log'}
astroid/scoped_nodes.py,{'File', 'astroid/scoped_nodes.py', 'Base complexity', 448, 'Predicates with operators', 166, 'Nested levels', 196, 'Complex code structures', 87, 'Third-Party calls', 31, 'Inter_dependencies', 23, 'Intra_dependencies', 99, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_scoped_nodes.py.log'}
astroid/interpreter/_import/spec.py,{'File', 'astroid/interpreter/_import/spec.py', 'Base complexity', 60, 'Predicates with operators', 12, 'Nested levels', 20, 'Complex code structures', 15, 'Third-Party calls', 16, 'Inter_dependencies', 1, 'Intra_dependencies', 5, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_interpreter__import_spec.py.log'}
astroid/manager.py,{'File', 'astroid/manager.py', 'Base complexity', 78, 'Predicates with operators', 21, 'Nested levels', 5, 'Complex code structures', 4, 'Third-Party calls', 13, 'Inter_dependencies', 16, 'Intra_dependencies', 19, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_manager.py.log'}
astroid/modutils.py,{'File', 'astroid/modutils.py', 'Base complexity', 88, 'Predicates with operators', 34, 'Nested levels', 21, 'Complex code structures', 10, 'Third-Party calls', 43, 'Inter_dependencies', 6, 'Intra_dependencies', 26, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_modutils.py.log'}
astroid/__pkginfo__.py,{'File', 'astroid/__pkginfo__.py', 'Base complexity', 2, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 1, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid___pkginfo__.py.log'}
astroid/helpers.py,{'File', 'astroid/helpers.py', 'Base complexity', 50, 'Predicates with operators', 19, 'Nested levels', 16, 'Complex code structures', 5, 'Third-Party calls', 6, 'Inter_dependencies', 6, 'Intra_dependencies', 13, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_helpers.py.log'}
astroid/node_classes.py,{'File', 'astroid/node_classes.py', 'Base complexity', 508, 'Predicates with operators', 112, 'Nested levels', 90, 'Complex code structures', 140, 'Third-Party calls', 11, 'Inter_dependencies', 13, 'Intra_dependencies', 104, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_node_classes.py.log'}
astroid/transforms.py,{'File', 'astroid/transforms.py', 'Base complexity', 19, 'Predicates with operators', 6, 'Nested levels', 8, 'Complex code structures', 5, 'Third-Party calls', 3, 'Inter_dependencies', 0, 'Intra_dependencies', 7, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_transforms.py.log'}
script/bump_changelog.py,
setup.py,{'File', 'setup.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 1, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/setup.py.log'}
astroid/context.py,{'File', 'astroid/context.py', 'Base complexity', 19, 'Predicates with operators', 3, 'Nested levels', 0, 'Complex code structures', 12, 'Third-Party calls', 1, 'Inter_dependencies', 0, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_context.py.log'}
astroid/bases.py,{'File', 'astroid/bases.py', 'Base complexity', 117, 'Predicates with operators', 41, 'Nested levels', 26, 'Complex code structures', 21, 'Third-Party calls', 20, 'Inter_dependencies', 7, 'Intra_dependencies', 18, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_bases.py.log'}
astroid/builder.py,{'File', 'astroid/builder.py', 'Base complexity', 70, 'Predicates with operators', 21, 'Nested levels', 27, 'Complex code structures', 10, 'Third-Party calls', 15, 'Inter_dependencies', 6, 'Intra_dependencies', 18, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_builder.py.log'}
astroid/raw_building.py,
astroid/brain/brain_builtin_inference.py,{'File', 'astroid/brain/brain_builtin_inference.py', 'Base complexity', 149, 'Predicates with operators', 67, 'Nested levels', 37, 'Complex code structures', 39, 'Third-Party calls', 55, 'Inter_dependencies', 34, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_brain_brain_builtin_inference.py.log'}
astroid/arguments.py,{'File', 'astroid/arguments.py', 'Base complexity', 41, 'Predicates with operators', 28, 'Nested levels', 43, 'Complex code structures', 9, 'Third-Party calls', 3, 'Inter_dependencies', 13, 'Intra_dependencies', 4, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_arguments.py.log'}
astroid/nodes/node_classes.py,{'File', 'astroid/nodes/node_classes.py', 'Base complexity', 506, 'Predicates with operators', 149, 'Nested levels', 136, 'Complex code structures', 180, 'Third-Party calls', 25, 'Inter_dependencies', 77, 'Intra_dependencies', 74, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_node_classes.py.log'}
astroid/nodes/scoped_nodes/scoped_nodes.py,
astroid/protocols.py,{'File', 'astroid/protocols.py', 'Base complexity', 148, 'Predicates with operators', 57, 'Nested levels', 76, 'Complex code structures', 66, 'Third-Party calls', 21, 'Inter_dependencies', 20, 'Intra_dependencies', 20, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_protocols.py.log'}
astroid/rebuilder.py,{'File', 'astroid/rebuilder.py', 'Base complexity', 142, 'Predicates with operators', 39, 'Nested levels', 21, 'Complex code structures', 243, 'Third-Party calls', 81, 'Inter_dependencies', 5, 'Intra_dependencies', 171, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_rebuilder.py.log'}
astroid/brain/brain_typing.py,{'File', 'astroid/brain/brain_typing.py', 'Base complexity', 35, 'Predicates with operators', 12, 'Nested levels', 3, 'Complex code structures', 22, 'Third-Party calls', 11, 'Inter_dependencies', 15, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_brain_brain_typing.py.log'}
astroid/brain/brain_datetime.py,{'File', 'astroid/brain/brain_datetime.py', 'Base complexity', 3, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 3, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_brain_brain_datetime.py.log'}
astroid/const.py,{'File', 'astroid/const.py', 'Base complexity', 2, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_const.py.log'}
astroid/inference.py,
astroid/nodes/__init__.py,{'File', 'astroid/nodes/__init__.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes___init__.py.log'}
astroid/nodes/as_string.py,{'File', 'astroid/nodes/as_string.py', 'Base complexity', 138, 'Predicates with operators', 23, 'Nested levels', 6, 'Complex code structures', 36, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 44, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_as_string.py.log'}
astroid/decorators.py,{'File', 'astroid/decorators.py', 'Base complexity', 31, 'Predicates with operators', 7, 'Nested levels', 5, 'Complex code structures', 14, 'Third-Party calls', 7, 'Inter_dependencies', 3, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_decorators.py.log'}
astroid/mixins.py,{'File', 'astroid/mixins.py', 'Base complexity', 44, 'Predicates with operators', 10, 'Nested levels', 10, 'Complex code structures', 10, 'Third-Party calls', 1, 'Inter_dependencies', 1, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_mixins.py.log'}
astroid/nodes/node_classes.py,{'File', 'astroid/nodes/node_classes.py', 'Base complexity', 412, 'Predicates with operators', 109, 'Nested levels', 61, 'Complex code structures', 123, 'Third-Party calls', 17, 'Inter_dependencies', 21, 'Intra_dependencies', 56, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_node_classes.py.log'}
astroid/nodes/node_ng.py,{'File', 'astroid/nodes/node_ng.py', 'Base complexity', 121, 'Predicates with operators', 35, 'Nested levels', 18, 'Complex code structures', 36, 'Third-Party calls', 8, 'Inter_dependencies', 9, 'Intra_dependencies', 29, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_node_ng.py.log'}
astroid/nodes/scoped_nodes/scoped_nodes.py,
astroid/objects.py,{'File', 'astroid/objects.py', 'Base complexity', 47, 'Predicates with operators', 12, 'Nested levels', 10, 'Complex code structures', 17, 'Third-Party calls', 8, 'Inter_dependencies', 10, 'Intra_dependencies', 4, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_objects.py.log'}
astroid/const.py,{'File', 'astroid/const.py', 'Base complexity', 2, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 1, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_const.py.log'}
astroid/modutils.py,{'File', 'astroid/modutils.py', 'Base complexity', 83, 'Predicates with operators', 36, 'Nested levels', 20, 'Complex code structures', 11, 'Third-Party calls', 44, 'Inter_dependencies', 6, 'Intra_dependencies', 25, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_modutils.py.log'}
astroid/rebuilder.py,{'File', 'astroid/rebuilder.py', 'Base complexity', 208, 'Predicates with operators', 105, 'Nested levels', 38, 'Complex code structures', 372, 'Third-Party calls', 138, 'Inter_dependencies', 3, 'Intra_dependencies', 162, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_rebuilder.py.log'}
astroid/nodes/__init__.py,{'File', 'astroid/nodes/__init__.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes___init__.py.log'}
astroid/bases.py,{'File', 'astroid/bases.py', 'Base complexity', 128, 'Predicates with operators', 41, 'Nested levels', 26, 'Complex code structures', 19, 'Third-Party calls', 20, 'Inter_dependencies', 15, 'Intra_dependencies', 18, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_bases.py.log'}
astroid/protocols.py,{'File', 'astroid/protocols.py', 'Base complexity', 137, 'Predicates with operators', 55, 'Nested levels', 73, 'Complex code structures', 74, 'Third-Party calls', 26, 'Inter_dependencies', 15, 'Intra_dependencies', 21, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_protocols.py.log'}
astroid/scoped_nodes.py,{'File', 'astroid/scoped_nodes.py', 'Base complexity', 451, 'Predicates with operators', 166, 'Nested levels', 196, 'Complex code structures', 87, 'Third-Party calls', 30, 'Inter_dependencies', 33, 'Intra_dependencies', 99, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_scoped_nodes.py.log'}
astroid/nodes/as_string.py,{'File', 'astroid/nodes/as_string.py', 'Base complexity', 128, 'Predicates with operators', 21, 'Nested levels', 6, 'Complex code structures', 35, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 41, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/astroid_nodes_as_string.py.log'}
astroid/nodes/scoped_nodes.py,
pyvista/core/utilities/geometric_objects.py,{'File', 'pyvista/core/utilities/geometric_objects.py', 'Base complexity', 41, 'Predicates with operators', 34, 'Nested levels', 2, 'Complex code structures', 62, 'Third-Party calls', 89, 'Inter_dependencies', 71, 'Intra_dependencies', 11, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_utilities_geometric_objects.py.log'}
examples/01-filter/interpolate.py,{'File', 'examples/01-filter/interpolate.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 4, 'Third-Party calls', 0, 'Inter_dependencies', 8, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/examples_01-filter_interpolate.py.log'}
examples/01-filter/resample.py,{'File', 'examples/01-filter/resample.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 4, 'Third-Party calls', 0, 'Inter_dependencies', 6, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/examples_01-filter_resample.py.log'}
pyvista/core/filters/data_set.py,{'File', 'pyvista/core/filters/data_set.py', 'Base complexity', 266, 'Predicates with operators', 170, 'Nested levels', 51, 'Complex code structures', 38, 'Third-Party calls', 23, 'Inter_dependencies', 246, 'Intra_dependencies', 22, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_filters_data_set.py.log'}
pyvista/core/filters/poly_data.py,{'File', 'pyvista/core/filters/poly_data.py', 'Base complexity', 150, 'Predicates with operators', 79, 'Nested levels', 26, 'Complex code structures', 11, 'Third-Party calls', 29, 'Inter_dependencies', 129, 'Intra_dependencies', 17, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_filters_poly_data.py.log'}
pyvista/core/datasetattributes.py,{'File', 'pyvista/core/datasetattributes.py', 'Base complexity', 86, 'Predicates with operators', 77, 'Nested levels', 34, 'Complex code structures', 40, 'Third-Party calls', 9, 'Inter_dependencies', 11, 'Intra_dependencies', 36, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_datasetattributes.py.log'}
pyvista/core/filters/rectilinear_grid.py,{'File', 'pyvista/core/filters/rectilinear_grid.py', 'Base complexity', 12, 'Predicates with operators', 5, 'Nested levels', 5, 'Complex code structures', 3, 'Third-Party calls', 0, 'Inter_dependencies', 3, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_filters_rectilinear_grid.py.log'}
pyvista/plotting/_property.py,{'File', 'pyvista/plotting/_property.py', 'Base complexity', 87, 'Predicates with operators', 30, 'Nested levels', 8, 'Complex code structures', 91, 'Third-Party calls', 0, 'Inter_dependencies', 26, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting__property.py.log'}
pyvista/plotting/composite_mapper.py,{'File', 'pyvista/plotting/composite_mapper.py', 'Base complexity', 66, 'Predicates with operators', 19, 'Nested levels', 11, 'Complex code structures', 39, 'Third-Party calls', 4, 'Inter_dependencies', 6, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_composite_mapper.py.log'}
pyvista/themes.py,{'File', 'pyvista/themes.py', 'Base complexity', 283, 'Predicates with operators', 30, 'Nested levels', 6, 'Complex code structures', 446, 'Third-Party calls', 14, 'Inter_dependencies', 47, 'Intra_dependencies', 3, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_themes.py.log'}
pyvista/utilities/misc.py,{'File', 'pyvista/utilities/misc.py', 'Base complexity', 26, 'Predicates with operators', 8, 'Nested levels', 0, 'Complex code structures', 5, 'Third-Party calls', 7, 'Inter_dependencies', 5, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_utilities_misc.py.log'}
pyvista/core/pointset.py,{'File', 'pyvista/core/pointset.py', 'Base complexity', 246, 'Predicates with operators', 51, 'Nested levels', 61, 'Complex code structures', 125, 'Third-Party calls', 52, 'Inter_dependencies', 67, 'Intra_dependencies', 46, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_pointset.py.log'}
pyvista/demos/logo.py,{'File', 'pyvista/demos/logo.py', 'Base complexity', 16, 'Predicates with operators', 3, 'Nested levels', 1, 'Complex code structures', 5, 'Third-Party calls', 4, 'Inter_dependencies', 11, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_demos_logo.py.log'}
doc/source/conf.py,{'File', 'doc/source/conf.py', 'Base complexity', 11, 'Predicates with operators', 3, 'Nested levels', 0, 'Complex code structures', 27, 'Third-Party calls', 15, 'Inter_dependencies', 6, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/doc_source_conf.py.log'}
pyvista/core/errors.py,{'File', 'pyvista/core/errors.py', 'Base complexity', 12, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_errors.py.log'}
pyvista/core/grid.py,{'File', 'pyvista/core/grid.py', 'Base complexity', 76, 'Predicates with operators', 16, 'Nested levels', 14, 'Complex code structures', 53, 'Third-Party calls', 29, 'Inter_dependencies', 23, 'Intra_dependencies', 18, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_grid.py.log'}
pyvista/core/filters/poly_data.py,{'File', 'pyvista/core/filters/poly_data.py', 'Base complexity', 149, 'Predicates with operators', 78, 'Nested levels', 25, 'Complex code structures', 11, 'Third-Party calls', 30, 'Inter_dependencies', 129, 'Intra_dependencies', 17, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_filters_poly_data.py.log'}
